TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-08-21 07:52:33,1787298753210,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,xm87w-1787298753210-c189095cea6d,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,275,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAQHE6DKNEDEVK4V7N61,BdZ1jMk8e3yz,1,,
2026-08-21 07:52:33,1787298753183,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,2cb98-1787298753183-bd77f41f2a52,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,275,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXANKRW2R333QVGKR3XGA,BdZ1jMk8e3yz,1,,
2026-08-21 07:52:33,1787298753183,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,2cb98-1787298753183-bd77f41f2a52,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,339,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAN5KPGA0G27F3FSDQW2,0wS2QYpHHVTK,1,,
2026-08-21 07:52:33,1787298753178,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,gmr7v-1787298753178-a1318217298d,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXANE1Z40ZZWTE7GHATJP,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:33,1787298753178,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,gmr7v-1787298753178-a1318217298d,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,342,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAMYB51P3HJWRP7T3HYY,jYwSUfQKo6zE,1,,
2026-08-21 07:52:33,1787298753165,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,f7gxz-1787298753165-89af29aaff22,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,275,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAN5QJZSE653MCXRQYYY,BdZ1jMk8e3yz,1,,
2026-08-21 07:52:33,1787298753165,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,f7gxz-1787298753165-89af29aaff22,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,339,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAMJSZQZDJXR706CF3W5,0wS2QYpHHVTK,1,,
2026-08-21 07:52:33,1787298753159,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,9x9tq-1787298753159-5fc3257ecb62,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAMYXZYAHACR4M58JW27,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:33,1787298753159,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,9x9tq-1787298753159-5fc3257ecb62,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,342,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAMGR11FND77G4RZ6MWD,jYwSUfQKo6zE,1,,
2026-08-21 07:52:33,1787298753145,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,kv6d8-1787298753145-c01a545f5eb0,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,275,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAMJ0KB8RRJ0X490GA3V,BdZ1jMk8e3yz,1,,
2026-08-21 07:52:33,1787298753145,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,kv6d8-1787298753145-c01a545f5eb0,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,342,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAM4GV6J9DN6RYTQDNHS,jYwSUfQKo6zE,1,,
2026-08-21 07:52:33,1787298753128,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,22bs9-1787298753128-f34dd75410a9,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,274,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAM2ZBWNMZZWX09D6RQK,BdZ1jMk8e3yz,1,,
2026-08-21 07:52:33,1787298753128,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,22bs9-1787298753128-f34dd75410a9,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,342,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAKFT37B49Q228K691JP,jYwSUfQKo6zE,1,,
2026-08-21 07:52:33,1787298753121,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,9l8dg-1787298753121-cc16d1d41f4b,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,7,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAKQ6BMY4R68T2A3P2TS,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:33,1787298753121,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,9l8dg-1787298753121-cc16d1d41f4b,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,339,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAK8MDARNFNZ9MSZ17W5,0wS2QYpHHVTK,1,,
2026-08-21 07:52:33,1787298753112,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,kf82n-1787298753112-21115a9d92d7,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,17,iad1,371,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAKD276ZHWSY67AZWHAK,ixQP0En4HAtx,1,,
2026-08-21 07:52:33,1787298753112,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,kf82n-1787298753112-21115a9d92d7,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,342,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAJZMX6JQFMFB5VXKMQX,jYwSUfQKo6zE,1,,
2026-08-21 07:52:33,1787298753093,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,6f6k7-1787298753093-753422650066,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,371,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAJTTAGPW8VY6PSZ5X3B,ixQP0En4HAtx,1,,
2026-08-21 07:52:33,1787298753093,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,6f6k7-1787298753093-753422650066,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,342,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAJBS77GKK1VQKB2WXZ5,jYwSUfQKo6zE,1,,
2026-08-21 07:52:33,1787298753047,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,xb7rs-1787298753047-b93d150f81c1,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAHBGHBNNHKB524X1XG1,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:33,1787298753047,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,xb7rs-1787298753047-b93d150f81c1,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,342,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAGX7XX49RKFFZAEG6B5,jYwSUfQKo6zE,1,,
2026-08-21 07:52:32,1787298752998,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,2prsq-1787298752998-aa02efa54bf3,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,7,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAFTT773VNJ2SZADB0AJ,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752998,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,2prsq-1787298752998-aa02efa54bf3,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,342,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAFC726J2Q62D0F4870M,jYwSUfQKo6zE,1,,
2026-08-21 07:52:32,1787298752960,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,rjwr4-1787298752960-c3a9400e61d6,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAEN2RFRC4ASWMBNCQR8,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752960,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,rjwr4-1787298752960-c3a9400e61d6,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,342,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAE7HKF74R6W7E88NQ47,jYwSUfQKo6zE,1,,
2026-08-21 07:52:32,1787298752940,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,kh42z-1787298752940-dc409601c4e8,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,275,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAQW6SQMPP627HF6953V,BdZ1jMk8e3yz,1,,
2026-08-21 07:52:32,1787298752940,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,kh42z-1787298752940-dc409601c4e8,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,syd1,212,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXADQPZ23B5H8CF93B51J,mUcQiA2FbPbG,1,,
2026-08-21 07:52:32,1787298752928,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,wf59r-1787298752928-914a500de60b,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,7,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXADJX9WNYAZ6T2AP2HTP,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752928,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,wf59r-1787298752928-914a500de60b,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,342,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAD2XWHM2Y6KQZX5GBTT,jYwSUfQKo6zE,1,,
2026-08-21 07:52:32,1787298752921,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,bsxtl-1787298752921-1c643047b811,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,7,arn1,212,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXACY5HW8DBKPG0HTFSHY,b4aV1Blb444F,1,,
2026-08-21 07:52:32,1787298752921,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,bsxtl-1787298752921-1c643047b811,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAJP297VE6A9EBFQCW1R,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752914,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,rczlm-1787298752914-1ce2487481e9,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,339,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXACRZDPXF90A5PKPCJRQ,0wS2QYpHHVTK,1,,
2026-08-21 07:52:32,1787298752914,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,rczlm-1787298752914-1ce2487481e9,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,274,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAD89DVV4WCVA8E077GR,BdZ1jMk8e3yz,1,,
2026-08-21 07:52:32,1787298752904,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,vc6nb-1787298752904-122b8fbad06d,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,342,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXACJVDW9Q6W44W29NN44,jYwSUfQKo6zE,1,,
2026-08-21 07:52:32,1787298752904,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,vc6nb-1787298752904-122b8fbad06d,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAD38NHSBVE2P98XTJ54,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752901,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,xz9l9-1787298752901-7e40c7f7fbe4,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,345,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXACC2WC2S7CNRAH4WM82,7h5ZChTnMNPw,1,,
2026-08-21 07:52:32,1787298752901,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,xz9l9-1787298752901-7e40c7f7fbe4,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,274,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXACYK782498W0K9S815J,BdZ1jMk8e3yz,1,,
2026-08-21 07:52:32,1787298752893,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,7mp2b-1787298752893-6218e2de6163,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,339,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAC6D3SC8V68MEZ8DCAZ,0wS2QYpHHVTK,1,,
2026-08-21 07:52:32,1787298752893,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,7mp2b-1787298752893-6218e2de6163,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,371,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXACT0ZWES3H0G8D3WVJ6,ixQP0En4HAtx,1,,
2026-08-21 07:52:32,1787298752885,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,bdbmc-1787298752885-cce4eb418ea8,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,345,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXABXBFKN4S8D3MGNTKBZ,7h5ZChTnMNPw,1,,
2026-08-21 07:52:32,1787298752885,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,bdbmc-1787298752885-cce4eb418ea8,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXACG17DGY74RXXQAQESB,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752882,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,5rxbb-1787298752882-13c231940114,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,371,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXADDTW5FST4QBY4S03H5,ixQP0En4HAtx,1,,
2026-08-21 07:52:32,1787298752882,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,5rxbb-1787298752882-13c231940114,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,lhr1,230,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXABRVAXND32XHXKQ65DD,TqFzbyVk8DIM,1,,
2026-08-21 07:52:32,1787298752865,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,8wnnz-1787298752865-042cf7238655,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,345,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAB8ZB5PMMJWT8JFNJSM,7h5ZChTnMNPw,1,,
2026-08-21 07:52:32,1787298752865,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,8wnnz-1787298752865-042cf7238655,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXABSHSP43RZJVZEZNR00,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752850,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,pl4zs-1787298752850-83c922706888,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,345,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAAPJFY8ENGS83RSXWR4,7h5ZChTnMNPw,1,,
2026-08-21 07:52:32,1787298752850,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,pl4zs-1787298752850-83c922706888,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,371,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAB6DM7T2DB0SYEH6C70,ixQP0En4HAtx,1,,
2026-08-21 07:52:32,1787298752843,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,pgw6q-1787298752843-f441ca6a172f,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,339,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAANR4JSZNJ9NE8G7ZM4,0wS2QYpHHVTK,1,,
